timestamp,frame,event_type,event_id,track_id,bbox_left,bbox_right,bbox_top,bbox_bottom,cx,cy,angle,crop_filename
2025-04-14 18:15:49.165,394,detection,7061,146,769,857,1553,1596,813.0,1574.5,0,T0146_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7062,149,2678,2737,615,706,2707.5,660.5,0,T0149_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7063,163,1723,1808,675,724,1765.5,699.5,0,T0163_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7064,143,1261,1350,1569,1617,1305.5,1593.0,0,T0143_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7065,15,2237,2288,2560,2635,2262.5,2597.5,0,T0015_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7066,162,2231,2283,1152,1237,2257.0,1194.5,0,T0162_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7067,166,2586,2672,1196,1239,2629.0,1217.5,0,T0166_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7068,150,2220,2290,98,160,2255.0,129.0,0,T0150_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7069,169,2591,2654,233,296,2622.5,264.5,0,T0169_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7070,158,2238,2322,203,242,2280.0,222.5,0,T0158_F0394.jpg
2025-04-14 18:15:49.165,394,detection,7071,12,492,549,1113,1180,520.5,1146.5,0,T0012_F0394.jpg
2025-04-14 18:15:49.202,395,detection,7072,159,2683,2742,353,432,2712.5,392.5,0,T0159_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7073,2,158,235,2103,2167,196.5,2135.0,0,T0002_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7074,163,1726,1810,676,726,1768.0,701.0,0,T0163_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7075,164,1281,1335,204,287,1308.0,245.5,0,T0164_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7076,171,2663,2731,425,497,2697.0,461.0,0,T0171_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7077,170,1781,1828,745,808,1804.5,776.5,0,T0170_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7078,161,1770,1837,603,672,1803.5,637.5,0,T0161_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7079,113,2257,2308,1055,1151,2282.5,1103.0,0,T0113_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7080,168,2729,2778,257,307,2753.5,282.0,0,T0168_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7081,149,2678,2737,615,706,2707.5,660.5,0,T0149_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7082,169,2576,2645,241,296,2610.5,268.5,0,T0169_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7083,166,2592,2679,1198,1242,2635.5,1220.0,0,T0166_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7084,162,2228,2285,1155,1237,2256.5,1196.0,0,T0162_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7085,137,222,290,1034,1114,256.0,1074.0,0,T0137_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7086,150,2220,2290,97,160,2255.0,128.5,0,T0150_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7087,143,1262,1350,1569,1615,1306.0,1592.0,0,T0143_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7088,15,2237,2291,2563,2635,2264.0,2599.0,0,T0015_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7089,146,769,857,1553,1595,813.0,1574.0,0,T0146_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7090,158,2240,2325,203,242,2282.5,222.5,0,T0158_F0395.jpg
2025-04-14 18:15:49.202,395,detection,7091,12,493,549,1114,1182,521.0,1148.0,0,T0012_F0395.jpg
2025-04-14 18:15:49.279,396,detection,7092,2,156,235,2104,2166,195.5,2135.0,0,T0002_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7093,160,1781,1842,711,805,1811.5,758.0,0,T0160_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7094,163,1729,1811,675,728,1770.0,701.5,0,T0163_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7095,171,2683,2745,428,505,2714.0,466.5,0,T0171_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7096,143,1265,1355,1569,1614,1310.0,1591.5,0,T0143_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7097,169,2568,2644,251,303,2606.0,277.0,0,T0169_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7098,164,1279,1335,201,285,1307.0,243.0,0,T0164_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7099,146,769,857,1552,1596,813.0,1574.0,0,T0146_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7100,159,2683,2741,352,429,2712.0,390.5,0,T0159_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7101,161,1770,1836,601,673,1803.0,637.0,0,T0161_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7102,168,2727,2772,258,311,2749.5,284.5,0,T0168_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7103,162,2225,2286,1159,1238,2255.5,1198.5,0,T0162_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7104,113,2247,2309,1055,1139,2278.0,1097.0,0,T0113_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7105,149,2678,2737,614,705,2707.5,659.5,0,T0149_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7106,158,2245,2329,202,245,2287.0,223.5,0,T0158_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7107,150,2220,2290,97,160,2255.0,128.5,0,T0150_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7108,137,223,288,1027,1111,255.5,1069.0,0,T0137_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7109,170,1784,1831,749,809,1807.5,779.0,0,T0170_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7110,166,2597,2682,1199,1245,2639.5,1222.0,0,T0166_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7111,154,2341,2418,1666,1714,2379.5,1690.0,0,T0154_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7112,15,2237,2293,2568,2635,2265.0,2601.5,0,T0015_F0396.jpg
2025-04-14 18:15:49.279,396,detection,7113,12,494,549,1114,1182,521.5,1148.0,0,T0012_F0396.jpg
2025-04-14 18:15:49.319,397,detection,7114,2,153,236,2105,2166,194.5,2135.5,0,T0002_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7115,158,2248,2333,202,247,2290.5,224.5,0,T0158_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7116,166,2603,2687,1200,1248,2645.0,1224.0,0,T0166_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7117,170,1785,1831,748,810,1808.0,779.0,0,T0170_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7118,159,2683,2740,353,428,2711.5,390.5,0,T0159_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7119,113,2243,2307,1056,1141,2275.0,1098.5,0,T0113_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7120,161,1768,1835,599,673,1801.5,636.0,0,T0161_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7121,171,2695,2751,424,505,2723.0,464.5,0,T0171_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7122,163,1731,1814,675,727,1772.5,701.0,0,T0163_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7123,162,2228,2293,1159,1235,2260.5,1197.0,0,T0162_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7124,137,224,284,1022,1109,254.0,1065.5,0,T0137_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7125,149,2678,2738,614,705,2708.0,659.5,0,T0149_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7126,146,768,857,1552,1596,812.5,1574.0,0,T0146_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7127,164,1278,1337,198,278,1307.5,238.0,0,T0164_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7128,150,2220,2290,97,159,2255.0,128.0,0,T0150_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7129,169,2573,2651,250,301,2612.0,275.5,0,T0169_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7130,143,1269,1359,1569,1611,1314.0,1590.0,0,T0143_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7131,168,2725,2768,257,316,2746.5,286.5,0,T0168_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7132,15,2238,2297,2572,2636,2267.5,2604.0,0,T0015_F0397.jpg
2025-04-14 18:15:49.319,397,detection,7133,12,494,549,1114,1180,521.5,1147.0,0,T0012_F0397.jpg
2025-04-14 18:15:49.364,398,detection,7134,2,150,235,2107,2166,192.5,2136.5,0,T0002_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7135,166,2607,2691,1201,1252,2649.0,1226.5,0,T0166_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7136,160,1783,1843,712,810,1813.0,761.0,0,T0160_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7137,164,1277,1337,194,271,1307.0,232.5,0,T0164_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7138,143,1276,1365,1572,1613,1320.5,1592.5,0,T0143_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7139,113,2243,2306,1055,1142,2274.5,1098.5,0,T0113_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7140,161,1767,1831,601,675,1799.0,638.0,0,T0161_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7141,169,2574,2653,252,297,2613.5,274.5,0,T0169_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7142,137,226,281,1018,1106,253.5,1062.0,0,T0137_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7143,150,2220,2290,97,159,2255.0,128.0,0,T0150_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7144,163,1732,1816,674,726,1774.0,700.0,0,T0163_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7145,149,2679,2739,614,705,2709.0,659.5,0,T0149_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7146,171,2703,2754,428,512,2728.5,470.0,0,T0171_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7147,146,767,854,1552,1596,810.5,1574.0,0,T0146_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7148,158,2252,2337,201,243,2294.5,222.0,0,T0158_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7149,159,2684,2740,351,426,2712.0,388.5,0,T0159_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7150,162,2235,2300,1157,1230,2267.5,1193.5,0,T0162_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7151,168,2719,2766,258,321,2742.5,289.5,0,T0168_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7152,15,2238,2300,2577,2636,2269.0,2606.5,0,T0015_F0398.jpg
2025-04-14 18:15:49.364,398,detection,7153,12,494,549,1114,1179,521.5,1146.5,0,T0012_F0398.jpg
2025-04-14 18:15:49.408,399,detection,7154,143,1285,1371,1571,1619,1328.0,1595.0,0,T0143_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7155,2,146,233,2111,2167,189.5,2139.0,0,T0002_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7156,159,2686,2741,350,427,2713.5,388.5,0,T0159_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7157,150,2220,2290,97,161,2255.0,129.0,0,T0150_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7158,171,2710,2756,425,511,2733.0,468.0,0,T0171_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7159,166,2612,2698,1202,1253,2655.0,1227.5,0,T0166_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7160,169,2582,2659,256,299,2620.5,277.5,0,T0169_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7161,170,1786,1832,746,812,1809.0,779.0,0,T0170_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7162,168,2714,2763,260,328,2738.5,294.0,0,T0168_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7163,158,2257,2340,200,242,2298.5,221.0,0,T0158_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7164,161,1766,1827,603,678,1796.5,640.5,0,T0161_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7165,137,223,277,1012,1101,250.0,1056.5,0,T0137_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7166,113,2239,2303,1059,1145,2271.0,1102.0,0,T0113_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7167,172,1655,1740,902,959,1697.5,930.5,0,T0172_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7168,149,2679,2740,614,705,2709.5,659.5,0,T0149_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7169,164,1276,1336,189,263,1306.0,226.0,0,T0164_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7170,162,2239,2303,1155,1230,2271.0,1192.5,0,T0162_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7171,163,1732,1817,674,725,1774.5,699.5,0,T0163_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7172,146,766,850,1553,1597,808.0,1575.0,0,T0146_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7173,15,2238,2303,2579,2635,2270.5,2607.0,0,T0015_F0399.jpg
2025-04-14 18:15:49.408,399,detection,7174,12,494,548,1113,1177,521.0,1145.0,0,T0012_F0399.jpg
2025-04-14 18:15:49.493,400,detection,7175,160,1789,1843,711,800,1816.0,755.5,0,T0160_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7176,2,144,232,2114,2167,188.0,2140.5,0,T0002_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7177,159,2687,2741,348,425,2714.0,386.5,0,T0159_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7178,169,2587,2666,257,298,2626.5,277.5,0,T0169_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7179,172,1688,1767,878,940,1727.5,909.0,0,T0172_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7180,170,1791,1837,748,814,1814.0,781.0,0,T0170_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7181,166,2617,2703,1203,1253,2660.0,1228.0,0,T0166_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7182,150,2222,2290,96,163,2256.0,129.5,0,T0150_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7183,171,2711,2761,419,503,2736.0,461.0,0,T0171_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7184,143,1300,1378,1570,1626,1339.0,1598.0,0,T0143_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7185,149,2679,2742,614,705,2710.5,659.5,0,T0149_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7186,161,1764,1827,601,675,1795.5,638.0,0,T0161_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7187,158,2260,2342,201,241,2301.0,221.0,0,T0158_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7188,164,1275,1334,185,256,1304.5,220.5,0,T0164_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7189,162,2243,2305,1152,1230,2274.0,1191.0,0,T0162_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7190,163,1733,1817,674,723,1775.0,698.5,0,T0163_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7191,137,221,272,1008,1096,246.5,1052.0,0,T0137_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7192,15,2239,2305,2579,2635,2272.0,2607.0,0,T0015_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7193,168,2707,2764,261,330,2735.5,295.5,0,T0168_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7194,113,2235,2301,1064,1142,2268.0,1103.0,0,T0113_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7195,12,494,549,1113,1176,521.5,1144.5,0,T0012_F0400.jpg
2025-04-14 18:15:49.493,400,detection,7196,146,765,847,1554,1596,806.0,1575.0,0,T0146_F0400.jpg
2025-04-14 18:15:49.530,401,detection,7197,160,1790,1844,711,791,1817.0,751.0,0,T0160_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7198,161,1764,1832,596,664,1798.0,630.0,0,T0161_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7199,170,1791,1840,749,816,1815.5,782.5,0,T0170_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7200,169,2591,2674,258,298,2632.5,278.0,0,T0169_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7201,2,141,229,2113,2169,185.0,2141.0,0,T0002_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7202,171,2712,2754,411,498,2733.0,454.5,0,T0171_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7203,143,1309,1381,1569,1635,1345.0,1602.0,0,T0143_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7204,150,2225,2291,95,165,2258.0,130.0,0,T0150_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7205,162,2245,2305,1152,1231,2275.0,1191.5,0,T0162_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7206,149,2679,2744,614,705,2711.5,659.5,0,T0149_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7207,164,1275,1333,177,248,1304.0,212.5,0,T0164_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7208,168,2720,2772,262,334,2746.0,298.0,0,T0168_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7209,172,1697,1764,863,934,1730.5,898.5,0,T0172_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7210,137,222,273,1004,1095,247.5,1049.5,0,T0137_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7211,163,1733,1817,672,722,1775.0,697.0,0,T0163_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7212,15,2248,2309,2583,2633,2278.5,2608.0,0,T0015_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7213,166,2622,2708,1206,1250,2665.0,1228.0,0,T0166_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7214,158,2267,2349,202,241,2308.0,221.5,0,T0158_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7215,12,494,548,1114,1176,521.0,1145.0,0,T0012_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7216,113,2222,2293,1069,1137,2257.5,1103.0,0,T0113_F0401.jpg
2025-04-14 18:15:49.530,401,detection,7217,146,764,845,1555,1597,804.5,1576.0,0,T0146_F0401.jpg
2025-04-14 18:15:49.575,402,detection,7218,171,2715,2755,406,496,2735.0,451.0,0,T0171_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7219,161,1763,1839,596,657,1801.0,626.5,0,T0161_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7220,2,138,226,2112,2170,182.0,2141.0,0,T0002_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7221,160,1789,1844,710,789,1816.5,749.5,0,T0160_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7222,159,2691,2745,345,429,2718.0,387.0,0,T0159_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7223,170,1788,1838,747,815,1813.0,781.0,0,T0170_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7224,113,2214,2287,1073,1137,2250.5,1105.0,0,T0113_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7225,169,2592,2676,256,296,2634.0,276.0,0,T0169_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7226,143,1317,1383,1568,1641,1350.0,1604.5,0,T0143_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7227,164,1279,1332,172,243,1305.5,207.5,0,T0164_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7228,137,222,274,1003,1095,248.0,1049.0,0,T0137_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7229,162,2248,2307,1151,1232,2277.5,1191.5,0,T0162_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7230,172,1697,1759,870,946,1728.0,908.0,0,T0172_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7231,150,2228,2291,94,166,2259.5,130.0,0,T0150_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7232,149,2679,2746,615,705,2712.5,660.0,0,T0149_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7233,166,2625,2711,1208,1248,2668.0,1228.0,0,T0166_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7234,15,2250,2310,2588,2633,2280.0,2610.5,0,T0015_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7235,158,2272,2353,202,241,2312.5,221.5,0,T0158_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7236,12,494,548,1114,1176,521.0,1145.0,0,T0012_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7237,146,764,843,1554,1597,803.5,1575.5,0,T0146_F0402.jpg
2025-04-14 18:15:49.575,402,detection,7238,163,1747,1823,670,723,1785.0,696.5,0,T0163_F0402.jpg
2025-04-14 18:15:49.604,403,detection,7239,161,1762,1842,595,653,1802.0,624.0,0,T0161_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7240,2,137,222,2108,2170,179.5,2139.0,0,T0002_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7241,113,2203,2278,1076,1137,2240.5,1106.5,0,T0113_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7242,160,1786,1844,711,800,1815.0,755.5,0,T0160_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7243,159,2693,2744,343,425,2718.5,384.0,0,T0159_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7244,171,2712,2750,404,493,2731.0,448.5,0,T0171_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7245,169,2596,2679,257,296,2637.5,276.5,0,T0169_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7246,150,2230,2291,94,168,2260.5,131.0,0,T0150_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7247,149,2678,2746,614,704,2712.0,659.0,0,T0149_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7248,162,2250,2307,1149,1233,2278.5,1191.0,0,T0162_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7249,143,1320,1385,1569,1646,1352.5,1607.5,0,T0143_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7250,137,227,280,1000,1091,253.5,1045.5,0,T0137_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7251,172,1703,1764,878,956,1733.5,917.0,0,T0172_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7252,164,1287,1336,167,242,1311.5,204.5,0,T0164_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7253,166,2630,2713,1210,1249,2671.5,1229.5,0,T0166_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7254,15,2249,2315,2589,2632,2282.0,2610.5,0,T0015_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7255,158,2279,2358,202,241,2318.5,221.5,0,T0158_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7256,146,764,841,1553,1597,802.5,1575.0,0,T0146_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7257,163,1753,1823,667,725,1788.0,696.0,0,T0163_F0403.jpg
2025-04-14 18:15:49.604,403,detection,7258,12,491,548,1114,1175,519.5,1144.5,0,T0012_F0403.jpg
2025-04-14 18:15:49.678,404,detection,7259,159,2694,2742,342,428,2718.0,385.0,0,T0159_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7260,161,1761,1844,598,655,1802.5,626.5,0,T0161_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7261,171,2702,2741,397,489,2721.5,443.0,0,T0171_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7262,160,1782,1843,712,804,1812.5,758.0,0,T0160_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7263,173,2755,2807,2156,2202,2781.0,2179.0,0,T0173_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7264,170,1781,1829,748,812,1805.0,780.0,0,T0170_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7265,169,2598,2682,257,296,2640.0,276.5,0,T0169_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7266,2,137,219,2104,2170,178.0,2137.0,0,T0002_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7267,113,2198,2273,1074,1138,2235.5,1106.0,0,T0113_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7268,164,1287,1335,165,242,1311.0,203.5,0,T0164_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7269,163,1756,1823,666,729,1789.5,697.5,0,T0163_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7270,149,2678,2745,613,704,2711.5,658.5,0,T0149_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7271,150,2231,2290,93,169,2260.5,131.0,0,T0150_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7272,162,2251,2306,1147,1234,2278.5,1190.5,0,T0162_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7273,137,229,286,999,1087,257.5,1043.0,0,T0137_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7274,143,1327,1391,1575,1656,1359.0,1615.5,0,T0143_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7275,172,1713,1772,879,960,1742.5,919.5,0,T0172_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7276,146,766,843,1552,1596,804.5,1574.0,0,T0146_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7277,158,2283,2360,202,242,2321.5,222.0,0,T0158_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7278,166,2637,2716,1213,1251,2676.5,1232.0,0,T0166_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7279,15,2244,2317,2590,2633,2280.5,2611.5,0,T0015_F0404.jpg
2025-04-14 18:15:49.678,404,detection,7280,12,488,548,1114,1175,518.0,1144.5,0,T0012_F0404.jpg
2025-04-14 18:15:49.717,405,detection,7281,146,766,848,1549,1597,807.0,1573.0,0,T0146_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7282,160,1780,1842,713,805,1811.0,759.0,0,T0160_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7283,171,2693,2734,396,488,2713.5,442.0,0,T0171_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7284,2,137,215,2101,2169,176.0,2135.0,0,T0002_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7285,161,1760,1844,599,657,1802.0,628.0,0,T0161_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7286,159,2689,2733,342,424,2711.0,383.0,0,T0159_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7287,169,2602,2686,256,295,2644.0,275.5,0,T0169_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7288,150,2231,2290,93,170,2260.5,131.5,0,T0150_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7289,162,2252,2306,1144,1234,2279.0,1189.0,0,T0162_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7290,137,228,290,1000,1083,259.0,1041.5,0,T0137_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7291,113,2195,2270,1074,1140,2232.5,1107.0,0,T0113_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7292,149,2678,2745,613,704,2711.5,658.5,0,T0149_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7293,163,1761,1823,664,732,1792.0,698.0,0,T0163_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7294,172,1715,1772,880,964,1743.5,922.0,0,T0172_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7295,143,1334,1393,1583,1667,1363.5,1625.0,0,T0143_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7296,164,1286,1336,162,239,1311.0,200.5,0,T0164_F0405.jpg
2025-04-14 18:15:49.717,405,detection,7297,158,2286,2361,201,243,2323.5,222.0,0,T0158_F0405.jpg
